dataset,model,n_background,n_features,n_samples,learning_rate,max_depth,n_estimators,max_depth_config,order,backend,library,computation_type,approximator,budget,seed,imputer,n_eval,runtime_s,n_model_evals,base_value,additivity_gap,relative_additivity_gap,pairwise_metrics
gisette,lightgbm,100,1000,1000,0.1,8,100,8,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,0.8855,,-0.1870559266759201,2.179665432500144e-06,2.8809226640273065e-07,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.003206254828626836, ""relative_mae"": 0.22286492319225792, ""sign_agreement"": 0.9788098693759071, ""mean_sample_rho"": 0.9714990160441296}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,8,100,8,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,1.0207,,0.6054640268452544,1.7527856277510528e-07,2.3662773737108124e-08,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.003206254828626836, ""relative_mae"": 0.22286492319225792, ""sign_agreement"": 0.9788098693759071, ""mean_sample_rho"": 0.9714990160441296}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,8,100,8,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,10.2612,,0.6054640268452544,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,8,100,8,1,woodelf_gpu_interventional,woodelf,true_value,,,0,marginal,10,9.7147,,0.6054640268452544,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}}"
gisette,lightgbm,100,1000,1000,0.1,12,100,12,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,0.885,,-0.1767378467446719,2.236177629910685e-06,2.936165447447416e-07,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0034185346406044293, ""relative_mae"": 0.23333553046044497, ""sign_agreement"": 0.9816901408450704, ""mean_sample_rho"": 0.9743497183681276}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,12,100,12,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,1.3487,,0.558873708493039,1.787864480462531e-07,2.3937590439029853e-08,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0034185346406044293, ""relative_mae"": 0.23333553046044497, ""sign_agreement"": 0.9816901408450704, ""mean_sample_rho"": 0.9743497183681276}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,12,100,12,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,12.1431,,0.558873708493039,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,12,100,12,1,woodelf_gpu_interventional,woodelf,true_value,,,0,marginal,10,12.6387,,0.558873708493039,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,15,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,0.8569,,-0.175427821138449,2.152944557032299e-06,2.887875286305725e-07,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808061}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,15,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,1.036,,0.5917437769082354,1.953992523340276e-15,2.676085564202879e-16,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808063}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,15,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,11.6587,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,15,1,woodelf_gpu_interventional,woodelf,true_value,,,0,marginal,10,11.457,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,20,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,0.8523,,-0.175427821138449,2.152944557032299e-06,2.887875286305725e-07,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808061}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,20,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,1.0229,,0.5917437769082354,1.953992523340276e-15,2.676085564202879e-16,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808063}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,20,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,12.2576,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,20,1,woodelf_gpu_interventional,woodelf,true_value,,,0,marginal,10,11.9624,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,50,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,0.861,,-0.175427821138449,2.152944557032299e-06,2.887875286305725e-07,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808061}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,50,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,1.0373,,0.5917437769082354,1.953992523340276e-15,2.676085564202879e-16,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808063}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,50,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,12.2043,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,50,1,woodelf_gpu_interventional,woodelf,true_value,,,0,marginal,10,11.9419,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,80,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,0.8601,,-0.175427821138449,2.152944557032299e-06,2.887875286305725e-07,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808061}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,80,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,1.0504,,0.5917437769082354,1.953992523340276e-15,2.676085564202879e-16,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.003379548437102693, ""relative_mae"": 0.23077959818303856, ""sign_agreement"": 0.9818385023749651, ""mean_sample_rho"": 0.9757874567808063}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,80,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,12.2174,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,lightgbm,100,1000,1000,0.1,15,100,80,1,woodelf_gpu_interventional,woodelf,true_value,,,0,marginal,10,11.6292,,0.5917437769082354,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}}"
gisette,random_forest,100,1000,1000,,4,100,4,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,0.3489,,0.49223,1.126001059857662e-07,3.131466892895214e-07,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.00013459588207248035, ""relative_mae"": 0.25121930192636205, ""sign_agreement"": 0.9702110053785685, ""mean_sample_rho"": 0.923946471465819}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,random_forest,100,1000,1000,,4,100,4,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,0.4569,,0.529792375449929,9.99990235677782e-05,0.0002902297260569,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.00013459588207248035, ""relative_mae"": 0.25121930192636205, ""sign_agreement"": 0.9702110053785685, ""mean_sample_rho"": 0.9239464714658189}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,random_forest,100,1000,1000,,4,100,4,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,4.749,,0.529792375449929,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,random_forest,100,1000,1000,,4,100,4,1,woodelf_gpu_interventional,woodelf,true_value,,,0,marginal,10,4.6114,,0.529792375449929,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}}"
gisette,random_forest,100,1000,1000,,8,100,8,1,woodelf_path_dependent,woodelf,true_value,,,0,marginal,10,1.3549,,0.49223,0.0020210125982105,0.0047514491397937,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_interventional"": {""mean_abs_diff"": 0.00021427770500451247, ""relative_mae"": 0.3163774179611754, ""sign_agreement"": 0.8990228013029316, ""mean_sample_rho"": 0.9044352781321858}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,random_forest,100,1000,1000,,8,100,8,1,woodelf_interventional,woodelf,true_value,,,0,marginal,10,1.5978,,0.5323230525665356,0.002101436980729,0.0051341045143538,"{""woodelf_path_dependent"": {""mean_abs_diff"": 0.00021427770500451247, ""relative_mae"": 0.3163774179611754, ""sign_agreement"": 0.8990228013029316, ""mean_sample_rho"": 0.9044352781321858}, ""woodelf_interventional"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
gisette,random_forest,100,1000,1000,,8,100,8,1,woodelf_gpu_path_dependent,woodelf,true_value,,,0,marginal,10,16.2517,,0.5323230525665356,,,"{""woodelf_path_dependent"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}, ""woodelf_gpu_path_dependent"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": NaN, ""mean_sample_rho"": 1.0}, ""woodelf_gpu_interventional"": {""mean_abs_diff"": NaN, ""relative_mae"": NaN, ""sign_agreement"": NaN, ""mean_sample_rho"": NaN}}"
