dataset,model,library,approximator,budget,method,seed_count,runtime_median,runtime_q25,runtime_q75,relative_mae_median,relative_mae_q25,relative_mae_q75,rho_median,rho_q25,rho_q75,sign_agreement_median,sign_agreement_q25,sign_agreement_q75,rel_additivity_gap_median,rel_additivity_gap_q25,rel_additivity_gap_q75
gisette,gradient_boosting,dalex,permutation,2048.0,dalex / permutation,10,37.96275,37.733225,38.326625,0.0450981723479692,0.03761934433111325,0.05381162958681379,0.9912587412587412,0.9882867132867135,0.9937062937062937,0.9916666666666667,0.9833333333333333,0.9916666666666667,6.614323680962816e-16,4.87167718420312e-16,8.835314296027021e-16
gisette,gradient_boosting,lightshap,kernel,128.0,lightshap / kernel,10,1.92145,1.5498500000000002,1.989625,0.02647429172963689,0.025062175605092486,0.03160441549634381,0.9947552447552448,0.993881118881119,0.9951048951048952,0.9875,0.9770833333333333,0.9916666666666667,2.002524479890182e-16,7.387801665560195e-17,2.171853632548841e-16
gisette,gradient_boosting,lightshap,kernel,512.0,lightshap / kernel,10,1.93335,1.5494750000000002,2.024525,0.026487546074518416,0.025062175605092486,0.03161918168965136,0.9947552447552448,0.993881118881119,0.9951048951048952,0.9875,0.9770833333333333,0.9916666666666667,2.002524479890182e-16,8.04483172352293e-17,2.171853632548841e-16
gisette,gradient_boosting,lightshap,kernel,2048.0,lightshap / kernel,10,1.9316,1.5517750000000001,2.052225,0.026487546074518416,0.025062175605092486,0.03161918168965136,0.9947552447552448,0.993881118881119,0.9951048951048952,0.9875,0.9770833333333333,0.9916666666666667,2.002524479890182e-16,8.04483172352293e-17,2.171853632548841e-16
gisette,gradient_boosting,lightshap,permutation,128.0,lightshap / permutation,10,1.8205,1.4597,1.8739,0.02414142422121745,0.02356292325686149,0.027249956712895217,0.9951048951048952,0.9933566433566434,0.9965034965034967,0.9916666666666667,0.9833333333333333,1.0,2.161934366316961e-16,1.434291584113335e-16,3.129584503904848e-16
gisette,gradient_boosting,lightshap,permutation,512.0,lightshap / permutation,10,1.79385,1.4596,1.906325,0.024048901667860237,0.02355507486156989,0.027259242280176465,0.9951048951048952,0.9933566433566434,0.9965034965034967,0.9916666666666667,0.9833333333333333,1.0,2.161934366316961e-16,1.6298071304109193e-16,3.105015529132654e-16
gisette,gradient_boosting,lightshap,permutation,2048.0,lightshap / permutation,10,1.7927,1.461025,1.904325,0.024048901667860237,0.02355507486156989,0.027259242280176465,0.9951048951048952,0.9933566433566434,0.9965034965034967,0.9916666666666667,0.9833333333333333,1.0,2.161934366316961e-16,1.6298071304109193e-16,3.105015529132654e-16
gisette,gradient_boosting,shap,kernel,128.0,shap / kernel,10,0.1236,0.12237500000000001,0.124375,0.14407112655377768,0.13690176163110795,0.14567773621994154,0.9704042902656944,0.9613850119858379,0.9751328439269781,0.99,0.98,0.99,3.4926180721231145e-16,1.3484276594837354e-16,5.611504294855969e-16
gisette,gradient_boosting,shap,kernel,512.0,shap / kernel,10,0.31445,0.311525,0.3174,0.07603294663600423,0.06883356310614329,0.08243260766398704,0.9873920571228991,0.9830137666957846,0.9915076501243869,1.0,1.0,1.0,4.2270729112751664e-16,2.0876566911995785e-16,6.051053379328782e-16
gisette,gradient_boosting,shap,kernel,2048.0,shap / kernel,10,1.13185,1.11785,1.152,0.04434743539091342,0.042568763595376494,0.04671273088156027,0.9942221901891979,0.9930838346781482,0.9952729798917055,1.0,1.0,1.0,4.133352069014715e-16,1.3484276594837354e-16,6.317471877608321e-16
gisette,gradient_boosting,shap,permutation,128.0,shap / permutation,10,0.14795,0.14745,0.149675,0.07047609677006991,0.06749109598055719,0.07451062309116221,0.9881118881118881,0.9861888111888113,0.990909090909091,0.9833333333333333,0.96875,0.9916666666666667,3.3592704549177918e-15,2.074463840833423e-15,4.249089711748573e-15
gisette,gradient_boosting,shap,permutation,512.0,shap / permutation,10,0.52675,0.5241,0.5309,0.03572081876046784,0.03128110992041908,0.03904070301835348,0.9940559440559442,0.9917832167832168,0.9951048951048952,0.9916666666666667,0.9770833333333333,0.9979166666666667,3.289418093475329e-15,2.0523984631552277e-15,4.296131428064322e-15
gisette,gradient_boosting,shap,permutation,2048.0,shap / permutation,10,2.069,2.0568750000000002,2.0881000000000003,0.016884650183225637,0.016531390106258814,0.018498859151230028,0.996853146853147,0.9958041958041959,0.9977272727272729,0.9958333333333333,0.9916666666666667,1.0,3.413545087264384e-15,2.4237441631784194e-15,4.449256690235973e-15
gisette,gradient_boosting,shapiq,kernel,128.0,shapiq / kernel,10,1.55315,1.536375,1.561975,0.2998102099828228,0.2720267963854078,0.3130930891705368,0.904895104895105,0.8786713286713288,0.9150349650349652,0.8916666666666667,0.8604166666666666,0.9083333333333333,1.0678815661447188e-08,9.73267317166902e-09,1.3161718127372331e-08
gisette,gradient_boosting,shapiq,kernel,512.0,shapiq / kernel,10,1.8221500000000002,1.8066749999999998,1.836925,0.12359024129832154,0.1172704625907591,0.13532581431655888,0.9667832167832169,0.9582167832167834,0.9718531468531469,0.9375,0.9270833333333334,0.9625,1.1500747539091416e-08,1.0569109935669365e-08,1.450404450767415e-08
gisette,gradient_boosting,shapiq,kernel,2048.0,shapiq / kernel,10,3.11865,3.07425,3.164,0.03839484461951466,0.03626316255466531,0.03914742093951054,0.9916083916083916,0.9905594405594407,0.993006993006993,0.9916666666666667,0.9770833333333333,0.9916666666666667,1.1641996223375298e-08,1.0752955947707282e-08,1.4657954929806145e-08
gisette,gradient_boosting,shapiq,permutation,128.0,shapiq / permutation,10,7.23885,7.1849,7.288600000000001,0.17666339378251678,0.15732986483373362,0.1946576931345841,0.9657342657342658,0.9580419580419581,0.9695804195804198,0.95,0.9416666666666667,0.9583333333333334,6.573125646331399e-16,5.719563175470254e-16,7.718348878190504e-16
gisette,gradient_boosting,shapiq,permutation,512.0,shapiq / permutation,10,17.31305,17.193025,17.425525,0.08771745518513603,0.07658430205522589,0.09868026043864084,0.9846153846153847,0.981818181818182,0.9870629370629371,0.9833333333333333,0.9708333333333333,0.9895833333333334,7.164332425846748e-16,6.477544648688119e-16,7.82122572774689e-16
gisette,gradient_boosting,shapiq,permutation,2048.0,shapiq / permutation,10,57.6987,57.284324999999995,58.007725,0.04004647119197921,0.03702991967554824,0.04747437020911793,0.9930069930069931,0.9900349650349652,0.9954545454545456,0.9875,0.9770833333333333,0.9916666666666667,9.818895232506005e-16,7.331736595106852e-16,1.1255678489077454e-15
gisette,linear_regularized,dalex,permutation,128.0,dalex / permutation,10,1.02555,1.0145499999999998,1.0309499999999998,2.481982988410748e-15,2.1103958930151235e-15,2.588047159030585e-15,1.0,1.0,1.0,1.0,1.0,1.0,3.611354979792768e-16,3.3074976684216524e-16,4.861594315913936e-16
gisette,linear_regularized,dalex,permutation,512.0,dalex / permutation,10,3.8923,3.8062750000000003,3.9015500000000003,2.4582668197537005e-15,2.1017520704721655e-15,2.561929361403963e-15,1.0,1.0,1.0,1.0,1.0,1.0,4.3096059617883025e-16,3.121984858660383e-16,4.769790417160802e-16
gisette,linear_regularized,dalex,permutation,2048.0,dalex / permutation,10,15.51825,15.285375,15.62305,2.4554201978228156e-15,2.0826319357954003e-15,2.5559053175054406e-15,1.0,1.0,1.0,1.0,1.0,1.0,4.49814351737383e-16,3.0624269346958256e-16,4.78309008921374e-16
gisette,linear_regularized,lightshap,kernel,128.0,lightshap / kernel,10,0.032,0.031675,0.0324,4.691683014659363e-15,4.10609564067145e-15,5.080523038674099e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.4205280934434713e-16,8.979901394421002e-17,1.7926490202325648e-16
gisette,linear_regularized,lightshap,kernel,512.0,lightshap / kernel,10,0.03115,0.030925,0.031575000000000006,4.691683014659363e-15,4.10609564067145e-15,5.080523038674099e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.4205280934434713e-16,8.979901394421002e-17,1.7926490202325648e-16
gisette,linear_regularized,lightshap,kernel,2048.0,lightshap / kernel,10,0.03105,0.0309,0.031275,4.691683014659363e-15,4.10609564067145e-15,5.080523038674099e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.4205280934434713e-16,8.979901394421002e-17,1.7926490202325648e-16
gisette,linear_regularized,lightshap,permutation,128.0,lightshap / permutation,10,0.04235,0.04185,0.042725,2.484244693552642e-15,2.158988344828958e-15,2.600928407227571e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0847902055377835e-16,8.72545076784479e-17,1.4545236085767519e-16
gisette,linear_regularized,lightshap,permutation,512.0,lightshap / permutation,10,0.0422,0.04185,0.042675,2.484244693552642e-15,2.158988344828958e-15,2.600928407227571e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0847902055377835e-16,8.72545076784479e-17,1.4545236085767519e-16
gisette,linear_regularized,lightshap,permutation,2048.0,lightshap / permutation,10,0.0421,0.041675,0.0427,2.484244693552642e-15,2.158988344828958e-15,2.600928407227571e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0847902055377835e-16,8.72545076784479e-17,1.4545236085767519e-16
gisette,linear_regularized,shap,kernel,128.0,shap / kernel,10,0.04735,0.04685,0.048075,0.06324536156612053,0.0437145752730056,0.08321969307305857,0.9942221901891979,0.9873044913143567,0.9952729798917054,1.0,1.0,1.0,3.12833857024931e-16,2.447154652272813e-16,4.324719741008244e-16
gisette,linear_regularized,shap,kernel,512.0,shap / kernel,10,0.1171,0.11465,0.1188,0.04785021049888665,0.04312815519545309,0.07481400041965046,0.9966740328283821,0.99544811150879,0.9974621251052627,1.0,1.0,1.0,3.8156461618444446e-16,2.7700922499910576e-16,4.207406100073339e-16
gisette,linear_regularized,shap,kernel,2048.0,shap / kernel,10,0.4601,0.4585,0.46485,0.04978991285263491,0.04048802823820342,0.0721875337074876,0.9982502173821434,0.9972869934881782,0.9982502173821434,1.0,1.0,1.0,3.4429095515040707e-16,2.736590341261588e-16,3.9291023500217574e-16
gisette,linear_regularized,shap,permutation,128.0,shap / permutation,10,0.0552,0.055,0.056374999999999995,2.3858489109232908e-15,2.299708216256691e-15,2.537825705507003e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.953651593620505e-15,1.538327041987081e-15,2.496653857913445e-15
gisette,linear_regularized,shap,permutation,512.0,shap / permutation,10,0.15985,0.159375,0.16160000000000002,2.3012886346584834e-15,2.0532988036258693e-15,2.400439339727402e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.2542250988502017e-15,1.6070845032686127e-15,2.508794260413364e-15
gisette,linear_regularized,shap,permutation,2048.0,shap / permutation,10,0.6093,0.6067750000000001,0.6147,2.7222384773511014e-15,2.3886821372246954e-15,2.846421343313279e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.7971880719354303e-15,2.1090100970641562e-15,3.0571795086239164e-15
gisette,linear_regularized,shapiq,kernel,128.0,shapiq / kernel,10,0.5246,0.519675,0.5274000000000001,1.2271701781492387e-07,1.1732293148411865e-07,1.249276031779329e-07,1.0,1.0,1.0,1.0,1.0,1.0,2.0463934303833583e-15,1.8502365164376537e-15,2.4815558387737528e-15
gisette,linear_regularized,shapiq,kernel,512.0,shapiq / kernel,10,0.6554,0.645925,0.65915,2.2714690822687605e-07,1.99137470014046e-07,2.351354682459156e-07,1.0,1.0,1.0,1.0,1.0,1.0,4.02875377925145e-15,3.6256037334549375e-15,4.678296322470088e-15
gisette,linear_regularized,shapiq,kernel,2048.0,shapiq / kernel,10,1.30105,1.2944,1.317725,3.1262475537868476e-07,2.654885527821034e-07,3.591663359641188e-07,1.0,1.0,1.0,1.0,1.0,1.0,3.6956740998641065e-15,3.1267900325545817e-15,4.129346493480095e-15
gisette,linear_regularized,shapiq,permutation,128.0,shapiq / permutation,10,2.33835,2.3210249999999997,2.340325,2.5074870826356133e-15,2.2177345301149822e-15,2.670520784800916e-15,1.0,1.0,1.0,1.0,1.0,1.0,3.43709634411181e-16,3.197593238574381e-16,4.796999772072944e-16
gisette,linear_regularized,shapiq,permutation,512.0,shapiq / permutation,10,5.6615,5.634975000000001,5.711425,2.3607915777314214e-15,2.164631751085723e-15,2.5269160193372373e-15,1.0,1.0,1.0,1.0,1.0,1.0,5.599807209884174e-16,3.8668075726828894e-16,7.098112990282108e-16
gisette,linear_regularized,shapiq,permutation,2048.0,shapiq / permutation,10,19.0423,18.9284,19.173000000000002,2.973216820103645e-15,2.761005890912852e-15,3.172065421458545e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.914710177458392e-15,1.5064814685829685e-15,2.468013198961002e-15
gisette,random_forest,dalex,permutation,128.0,dalex / permutation,10,10.03645,9.794974999999999,10.08545,0.2627207161803714,0.2083390914966906,0.33090579169888357,0.9213286713286715,0.8963286713286717,0.9407342657342658,0.9208333333333334,0.8770833333333333,0.9520833333333334,2.5102767850472784e-16,2.0263557075037592e-16,3.4276182931844665e-16
gisette,random_forest,dalex,permutation,512.0,dalex / permutation,10,38.5844,38.243325,38.694700000000005,0.13859815228175396,0.11837226689400691,0.1667172095018175,0.9664335664335666,0.962937062937063,0.9722027972027975,0.9541666666666666,0.94375,0.9583333333333334,3.2211088826071806e-16,2.9470933889637115e-16,3.6064721396459695e-16
gisette,random_forest,dalex,permutation,2048.0,dalex / permutation,10,153.09205,151.5325,153.54115,0.07311323713652099,0.06568905882313118,0.08410324477940809,0.9856643356643358,0.9800699300699303,0.9900349650349652,0.9791666666666666,0.96875,0.9833333333333333,2.3624580122819303e-16,2.2161844602187893e-16,3.0161490582562945e-16
gisette,random_forest,lightshap,kernel,128.0,lightshap / kernel,10,11.7253,10.80035,12.9315,0.03627979197764501,0.03489076114218767,0.044143176691020865,0.990909090909091,0.986888111888112,0.991958041958042,0.9916666666666667,0.9833333333333333,0.9916666666666667,3.3791642129126574e-16,3.2827945784377255e-16,3.524541167761649e-16
gisette,random_forest,lightshap,kernel,512.0,lightshap / kernel,10,23.08745,18.325200000000002,25.420925,0.0305548409844225,0.0294071485317098,0.03196282495704033,0.9916083916083916,0.9882867132867135,0.9954545454545456,0.9916666666666667,0.9833333333333333,0.9979166666666667,3.094014151766444e-16,2.8376895980989854e-16,3.849739222186836e-16
gisette,random_forest,lightshap,kernel,2048.0,lightshap / kernel,10,24.3408,18.29255,27.811400000000003,0.030517951824656227,0.02915164706938494,0.0319259737693313,0.9916083916083916,0.9882867132867135,0.9954545454545456,0.9916666666666667,0.9833333333333333,0.9979166666666667,3.094014151766444e-16,2.8376895980989854e-16,3.902482410875702e-16
gisette,random_forest,lightshap,permutation,128.0,lightshap / permutation,10,11.1196,10.230975,12.314825,0.02690590314520107,0.025508709345035838,0.027775867636090523,0.9958041958041959,0.9945804195804197,0.9970279720279722,0.9958333333333333,0.9916666666666667,1.0,3.8378190395092026e-16,3.3345999322382085e-16,6.08963819133312e-16
gisette,random_forest,lightshap,permutation,512.0,lightshap / permutation,10,21.8953,17.492075,24.065025,0.023508459926803407,0.019809907784012985,0.025525101463221702,0.9965034965034965,0.9958041958041959,0.9972027972027974,1.0,0.9916666666666667,1.0,5.002854975464995e-16,3.118171029286578e-16,6.969225522438084e-16
gisette,random_forest,lightshap,permutation,2048.0,lightshap / permutation,10,23.061799999999998,17.45595,26.013525,0.023642471823985538,0.018877603642289135,0.025525101463221702,0.9965034965034965,0.9958041958041959,0.9972027972027974,1.0,0.9916666666666667,1.0,6.423007454667442e-16,3.2665917779744564e-16,7.744416566455685e-16
gisette,random_forest,shap,kernel,128.0,shap / kernel,10,0.41115,0.38830000000000003,0.42432499999999995,0.2594389881475911,0.2385156752086459,0.2865143987751002,0.9206669110136716,0.8984251956439291,0.9325758609754234,0.95,0.93,0.96,2.4404932808118934e-16,1.880564738863999e-16,2.982380631381882e-16
gisette,random_forest,shap,kernel,512.0,shap / kernel,10,1.0859,1.02,1.168275,0.12662404959132983,0.11359193121377201,0.1308826790104269,0.9711048167340326,0.9601590906662459,0.975745804586774,0.985,0.98,0.9975,2.0932657117916765e-16,1.9740862237943276e-16,2.836081744235874e-16
gisette,random_forest,shap,kernel,2048.0,shap / kernel,10,3.84605,3.57095,4.168725,0.05612332810797099,0.05222077552101659,0.058927970350511893,0.9921206107841829,0.9907195578475061,0.9940470585721135,1.0,1.0,1.0,2.6441899014141313e-16,2.2687912879275952e-16,3.341577190529632e-16
gisette,random_forest,shap,permutation,128.0,shap / permutation,10,0.63715,0.6228,0.652825,0.12664238131565375,0.11458222789457567,0.13929396120318077,0.9723776223776225,0.9615384615384616,0.9734265734265737,0.9583333333333334,0.9520833333333333,0.9645833333333333,1.5456983649496095e-15,1.1933524850698251e-15,1.8283466180378852e-15
gisette,random_forest,shap,permutation,512.0,shap / permutation,10,2.2718,2.21035,2.3125,0.058459069546812,0.05270200238523961,0.07001415189236834,0.9870629370629371,0.9835664335664336,0.9902097902097903,0.9791666666666666,0.975,0.9833333333333333,1.5988542459569884e-15,1.3801095828479436e-15,1.7936582404139023e-15
gisette,random_forest,shap,permutation,2048.0,shap / permutation,10,8.844100000000001,8.675925,9.0813,0.02961489456118188,0.026302704525560924,0.031525024106924336,0.9944055944055945,0.993881118881119,0.9956293706293707,0.9916666666666667,0.9833333333333333,0.9979166666666667,1.8329877377805637e-15,1.6490450899115225e-15,2.0144337159334705e-15
gisette,random_forest,shapiq,kernel,128.0,shapiq / kernel,10,6.6851,6.576825,6.8048,0.5738385680667328,0.5491975376916247,0.5816781938456902,0.7695804195804197,0.7510489510489512,0.8068181818181819,0.8,0.7541666666666667,0.80625,3.738061501825728e-08,3.446245790113314e-08,3.9458382228248265e-08
gisette,random_forest,shapiq,kernel,512.0,shapiq / kernel,10,7.7172,7.5926,7.8027750000000005,0.24907584648616157,0.221509237179718,0.2589843255749047,0.9181818181818182,0.9024475524475527,0.9423076923076924,0.9041666666666667,0.8854166666666666,0.9166666666666666,3.980286668904359e-08,3.698340623872694e-08,4.273284760798773e-08
gisette,random_forest,shapiq,kernel,2048.0,shapiq / kernel,10,11.66845,11.4052,11.8424,0.07712765987012928,0.07394991767617273,0.0814775099665005,0.9842657342657344,0.9795454545454547,0.9884615384615386,0.9666666666666667,0.9520833333333333,0.9833333333333333,4.0356701848808126e-08,3.72617323692409e-08,4.3303679369123315e-08
gisette,random_forest,shapiq,permutation,128.0,shapiq / permutation,10,31.291449999999998,30.793875,31.691575,0.2939020211447078,0.26033017632577005,0.31832439508606997,0.9150349650349652,0.8854895104895105,0.9395104895104898,0.9208333333333334,0.9020833333333333,0.925,2.6658526265560826e-16,2.4218090981982827e-16,3.5022359371954843e-16
gisette,random_forest,shapiq,permutation,512.0,shapiq / permutation,10,75.8535,74.83697500000001,76.65505,0.15107828923433525,0.13262871080839345,0.15644324089123057,0.9594405594405595,0.9513986013986016,0.9713286713286715,0.9666666666666667,0.9458333333333333,0.9729166666666667,3.792567921382473e-16,3.1840325822363593e-16,5.99992695847841e-16
gisette,random_forest,shapiq,permutation,2048.0,shapiq / permutation,10,252.7523,251.306,256.41035,0.07043007574823659,0.0628827539588353,0.07831089861813315,0.9863636363636366,0.9811188811188813,0.9900349650349652,0.9833333333333333,0.975,0.9979166666666667,7.941498799058377e-16,6.807520880404496e-16,9.02423561088566e-16
