dataset,model,library,approximator,device,max_depth,seed,n_features,runtime_s
ames_housing,random_forest,woodelf,interventional,cpu,15,3,79,18.6313
ames_housing,random_forest,woodelf,path_dependent,gpu,15,3,79,290.0667
ames_housing,random_forest,woodelf,interventional,gpu,15,3,79,290.2996
ames_housing,random_forest,woodelf,path_dependent,cpu,20,3,79,18.0661
ames_housing,random_forest,woodelf,interventional,cpu,20,3,79,19.8164
ames_housing,random_forest,woodelf,path_dependent,gpu,20,3,79,363.058
ames_housing,random_forest,woodelf,interventional,gpu,20,3,79,348.495
ames_housing,random_forest,woodelf,path_dependent,cpu,50,3,79,18.3622
ames_housing,random_forest,woodelf,interventional,cpu,50,3,79,20.2946
ames_housing,random_forest,woodelf,path_dependent,gpu,50,3,79,605.6873
ames_housing,random_forest,woodelf,interventional,gpu,50,3,79,614.145
ames_housing,random_forest,woodelf,path_dependent,cpu,80,3,79,19.0077
ames_housing,random_forest,woodelf,interventional,cpu,80,3,79,20.3887
ames_housing,random_forest,woodelf,path_dependent,gpu,80,3,79,609.5817
ames_housing,random_forest,woodelf,interventional,gpu,80,3,79,608.4747
bike,xgboost,woodelf,path_dependent,cpu,4,3,12,0.309
bike,xgboost,woodelf,interventional,cpu,4,3,12,0.3835
bike,xgboost,woodelf,path_dependent,gpu,4,3,12,2.8325
bike,xgboost,woodelf,interventional,gpu,4,3,12,2.9083
bike,xgboost,woodelf,path_dependent,cpu,8,3,12,2.9649
bike,xgboost,woodelf,interventional,cpu,8,3,12,3.666
bike,xgboost,woodelf,path_dependent,gpu,8,3,12,33.8126
bike,xgboost,woodelf,interventional,gpu,8,3,12,35.8393
bike,xgboost,woodelf,path_dependent,cpu,12,3,12,8.8608
bike,xgboost,woodelf,interventional,cpu,12,3,12,11.4079
bike,xgboost,woodelf,path_dependent,gpu,12,3,12,116.2508
bike,xgboost,woodelf,interventional,gpu,12,3,12,122.963
bike,xgboost,woodelf,path_dependent,cpu,15,3,12,12.2436
bike,xgboost,woodelf,interventional,cpu,15,3,12,15.8966
bike,xgboost,woodelf,path_dependent,gpu,15,3,12,169.7859
bike,xgboost,woodelf,interventional,gpu,15,3,12,177.8709
bike,xgboost,woodelf,path_dependent,cpu,20,3,12,13.1229
bike,xgboost,woodelf,interventional,cpu,20,3,12,17.418
bike,xgboost,woodelf,path_dependent,gpu,20,3,12,182.7312
bike,xgboost,woodelf,interventional,gpu,20,3,12,187.0401
bike,xgboost,woodelf,path_dependent,cpu,50,3,12,13.7579
bike,xgboost,woodelf,interventional,cpu,50,3,12,17.7516
bike,xgboost,woodelf,path_dependent,gpu,50,3,12,185.8646
bike,xgboost,woodelf,interventional,gpu,50,3,12,188.954
bike,xgboost,woodelf,path_dependent,cpu,80,3,12,13.0502
bike,xgboost,woodelf,interventional,cpu,80,3,12,16.9715
bike,xgboost,woodelf,path_dependent,gpu,80,3,12,184.3483
bike,xgboost,woodelf,interventional,gpu,80,3,12,192.2003
bike,lightgbm,woodelf,path_dependent,cpu,4,3,12,0.2566
bike,lightgbm,woodelf,interventional,cpu,4,3,12,0.3247
bike,lightgbm,woodelf,path_dependent,gpu,4,3,12,2.629
bike,lightgbm,woodelf,interventional,gpu,4,3,12,2.3101
bike,lightgbm,woodelf,path_dependent,cpu,8,3,12,0.6842
bike,lightgbm,woodelf,interventional,cpu,8,3,12,0.826
bike,lightgbm,woodelf,path_dependent,gpu,8,3,12,6.8718
bike,lightgbm,woodelf,interventional,gpu,8,3,12,6.9394
bike,lightgbm,woodelf,path_dependent,cpu,12,3,12,0.8492
bike,lightgbm,woodelf,interventional,cpu,12,3,12,1.0273
bike,lightgbm,woodelf,path_dependent,gpu,12,3,12,8.1694
bike,lightgbm,woodelf,interventional,gpu,12,3,12,8.3966
bike,lightgbm,woodelf,path_dependent,cpu,15,3,12,0.8147
bike,lightgbm,woodelf,interventional,cpu,15,3,12,1.0331
bike,lightgbm,woodelf,path_dependent,gpu,15,3,12,8.4838
bike,lightgbm,woodelf,interventional,gpu,15,3,12,8.7617
bike,lightgbm,woodelf,path_dependent,cpu,20,3,12,0.8757
bike,lightgbm,woodelf,interventional,cpu,20,3,12,1.1225
bike,lightgbm,woodelf,path_dependent,gpu,20,3,12,9.4103
bike,lightgbm,woodelf,interventional,gpu,20,3,12,9.5581
bike,lightgbm,woodelf,path_dependent,cpu,50,3,12,0.9025
bike,lightgbm,woodelf,interventional,cpu,50,3,12,1.1158
bike,lightgbm,woodelf,path_dependent,gpu,50,3,12,9.2471
bike,lightgbm,woodelf,interventional,gpu,50,3,12,9.5086
bike,lightgbm,woodelf,path_dependent,cpu,80,3,12,0.7906
bike,lightgbm,woodelf,interventional,cpu,80,3,12,1.0045
bike,lightgbm,woodelf,path_dependent,gpu,80,3,12,8.8018
bike,lightgbm,woodelf,interventional,gpu,80,3,12,8.8848
bike,random_forest,woodelf,path_dependent,cpu,4,3,12,0.3667
bike,random_forest,woodelf,interventional,cpu,4,3,12,0.4827
bike,random_forest,woodelf,path_dependent,gpu,4,3,12,3.4565
bike,random_forest,woodelf,interventional,gpu,4,3,12,3.2294
bike,random_forest,woodelf,path_dependent,cpu,8,3,12,4.7322
bike,random_forest,woodelf,interventional,cpu,8,3,12,5.8624
bike,random_forest,woodelf,path_dependent,gpu,8,3,12,52.6358
bike,random_forest,woodelf,interventional,gpu,8,3,12,55.3134
bike,random_forest,woodelf,path_dependent,cpu,12,3,12,12.2415
bike,random_forest,woodelf,interventional,cpu,12,3,12,16.1458
bike,random_forest,woodelf,path_dependent,gpu,12,3,12,157.6165
bike,random_forest,woodelf,interventional,gpu,12,3,12,165.3029
bike,random_forest,woodelf,path_dependent,cpu,15,3,12,15.2772
bike,random_forest,woodelf,interventional,cpu,15,3,12,20.4579
bike,random_forest,woodelf,path_dependent,gpu,15,3,12,196.7827
bike,random_forest,woodelf,interventional,gpu,15,3,12,210.5319
bike,random_forest,woodelf,path_dependent,cpu,20,3,12,17.1021
bike,random_forest,woodelf,interventional,cpu,20,3,12,22.7455
bike,random_forest,woodelf,path_dependent,gpu,20,3,12,229.8769
bike,random_forest,woodelf,interventional,gpu,20,3,12,239.7337
bike,random_forest,woodelf,path_dependent,cpu,50,3,12,15.8482
bike,random_forest,woodelf,interventional,cpu,50,3,12,20.9847
bike,random_forest,woodelf,path_dependent,gpu,50,3,12,207.405
bike,random_forest,woodelf,interventional,gpu,50,3,12,216.3192
bike,random_forest,woodelf,path_dependent,cpu,80,3,12,15.7259
bike,random_forest,woodelf,interventional,cpu,80,3,12,21.1538
bike,random_forest,woodelf,path_dependent,gpu,80,3,12,211.4039
bike,random_forest,woodelf,interventional,gpu,80,3,12,223.5199
diabetes_130,xgboost,woodelf,path_dependent,cpu,4,3,47,0.2175
diabetes_130,xgboost,woodelf,interventional,cpu,4,3,47,0.2588
diabetes_130,xgboost,woodelf,path_dependent,gpu,4,3,47,2.2073
diabetes_130,xgboost,woodelf,interventional,gpu,4,3,47,2.0427
diabetes_130,xgboost,woodelf,path_dependent,cpu,8,3,47,0.5709
diabetes_130,xgboost,woodelf,interventional,cpu,8,3,47,0.6728
diabetes_130,xgboost,woodelf,path_dependent,gpu,8,3,47,6.5919
diabetes_130,xgboost,woodelf,interventional,gpu,8,3,47,6.4984
diabetes_130,xgboost,woodelf,path_dependent,cpu,12,3,47,0.6568
diabetes_130,xgboost,woodelf,interventional,cpu,12,3,47,0.8902
diabetes_130,xgboost,woodelf,path_dependent,gpu,12,3,47,8.7131
diabetes_130,xgboost,woodelf,interventional,gpu,12,3,47,9.132
diabetes_130,xgboost,woodelf,path_dependent,cpu,15,3,47,0.6795
diabetes_130,xgboost,woodelf,interventional,cpu,15,3,47,0.8908
diabetes_130,xgboost,woodelf,path_dependent,gpu,15,3,47,10.2293
diabetes_130,xgboost,woodelf,interventional,gpu,15,3,47,10.2986
diabetes_130,xgboost,woodelf,path_dependent,cpu,20,3,47,0.6721
diabetes_130,xgboost,woodelf,interventional,cpu,20,3,47,0.8464
diabetes_130,xgboost,woodelf,path_dependent,gpu,20,3,47,23.5771
diabetes_130,xgboost,woodelf,interventional,gpu,20,3,47,23.7105
diabetes_130,xgboost,woodelf,path_dependent,cpu,50,3,47,0.6698
diabetes_130,xgboost,woodelf,interventional,cpu,50,3,47,0.8503
diabetes_130,xgboost,woodelf,path_dependent,gpu,50,3,47,23.9204
diabetes_130,xgboost,woodelf,interventional,gpu,50,3,47,23.4882
diabetes_130,xgboost,woodelf,path_dependent,cpu,80,3,47,0.6737
diabetes_130,xgboost,woodelf,interventional,cpu,80,3,47,0.8541
diabetes_130,xgboost,woodelf,path_dependent,gpu,80,3,47,23.2689
diabetes_130,xgboost,woodelf,interventional,gpu,80,3,47,22.8741
diabetes_130,lightgbm,woodelf,path_dependent,cpu,4,3,47,0.2414
diabetes_130,lightgbm,woodelf,interventional,cpu,4,3,47,0.2957
diabetes_130,lightgbm,woodelf,path_dependent,gpu,4,3,47,2.3702
diabetes_130,lightgbm,woodelf,interventional,gpu,4,3,47,2.2061
diabetes_130,lightgbm,woodelf,path_dependent,cpu,8,3,47,0.6783
diabetes_130,lightgbm,woodelf,interventional,cpu,8,3,47,0.8065
diabetes_130,lightgbm,woodelf,path_dependent,gpu,8,3,47,7.458
diabetes_130,lightgbm,woodelf,interventional,gpu,8,3,47,7.574
diabetes_130,lightgbm,woodelf,path_dependent,cpu,12,3,47,0.8454
diabetes_130,lightgbm,woodelf,interventional,cpu,12,3,47,1.1231
diabetes_130,lightgbm,woodelf,path_dependent,gpu,12,3,47,10.195
diabetes_130,lightgbm,woodelf,interventional,gpu,12,3,47,10.2942
diabetes_130,lightgbm,woodelf,path_dependent,cpu,15,3,47,0.9072
diabetes_130,lightgbm,woodelf,interventional,cpu,15,3,47,1.0903
diabetes_130,lightgbm,woodelf,path_dependent,gpu,15,3,47,11.367
diabetes_130,lightgbm,woodelf,interventional,gpu,15,3,47,11.4578
diabetes_130,lightgbm,woodelf,path_dependent,cpu,20,3,47,0.8786
diabetes_130,lightgbm,woodelf,interventional,cpu,20,3,47,1.0467
diabetes_130,lightgbm,woodelf,path_dependent,gpu,20,3,47,25.6988
diabetes_130,lightgbm,woodelf,interventional,gpu,20,3,47,24.7453
diabetes_130,lightgbm,woodelf,path_dependent,cpu,50,3,47,0.9192
diabetes_130,lightgbm,woodelf,interventional,cpu,50,3,47,1.0897
diabetes_130,lightgbm,woodelf,path_dependent,gpu,50,3,47,25.785
diabetes_130,lightgbm,woodelf,interventional,gpu,50,3,47,24.8761
diabetes_130,lightgbm,woodelf,path_dependent,cpu,80,3,47,0.8753
diabetes_130,lightgbm,woodelf,interventional,cpu,80,3,47,1.0546
diabetes_130,lightgbm,woodelf,path_dependent,gpu,80,3,47,25.7644
diabetes_130,lightgbm,woodelf,interventional,gpu,80,3,47,24.4323
diabetes_130,random_forest,woodelf,path_dependent,cpu,4,3,47,0.263
diabetes_130,random_forest,woodelf,interventional,cpu,4,3,47,0.3262
diabetes_130,random_forest,woodelf,path_dependent,gpu,4,3,47,2.8825
diabetes_130,random_forest,woodelf,interventional,gpu,4,3,47,2.6032
diabetes_130,random_forest,woodelf,path_dependent,cpu,8,3,47,1.1333
diabetes_130,random_forest,woodelf,interventional,cpu,8,3,47,1.3186
diabetes_130,random_forest,woodelf,path_dependent,gpu,8,3,47,13.2338
diabetes_130,random_forest,woodelf,interventional,gpu,8,3,47,13.411
diabetes_130,random_forest,woodelf,path_dependent,cpu,12,3,47,2.3799
diabetes_130,random_forest,woodelf,interventional,cpu,12,3,47,4.1147
diabetes_130,random_forest,woodelf,path_dependent,gpu,12,3,47,37.2182
diabetes_130,random_forest,woodelf,interventional,gpu,12,3,47,37.2885
diabetes_130,random_forest,woodelf,path_dependent,cpu,15,3,47,2.9345
diabetes_130,random_forest,woodelf,interventional,cpu,15,3,47,3.2073
diabetes_130,random_forest,woodelf,path_dependent,gpu,15,3,47,49.126
diabetes_130,random_forest,woodelf,interventional,gpu,15,3,47,48.8485
diabetes_130,random_forest,woodelf,path_dependent,cpu,20,3,47,3.3916
diabetes_130,random_forest,woodelf,interventional,cpu,20,3,47,3.4978
diabetes_130,random_forest,woodelf,path_dependent,gpu,20,3,47,93.4454
diabetes_130,random_forest,woodelf,interventional,gpu,20,3,47,87.2896
diabetes_130,random_forest,woodelf,path_dependent,cpu,50,3,47,3.6733
diabetes_130,random_forest,woodelf,interventional,cpu,50,3,47,3.7019
diabetes_130,random_forest,woodelf,path_dependent,gpu,50,3,47,608.807
diabetes_130,random_forest,woodelf,interventional,gpu,50,3,47,606.795
diabetes_130,random_forest,woodelf,path_dependent,cpu,80,3,47,4.0163
diabetes_130,random_forest,woodelf,interventional,cpu,80,3,47,4.0892
diabetes_130,random_forest,woodelf,path_dependent,gpu,80,3,47,605.3399
diabetes_130,random_forest,woodelf,interventional,gpu,80,3,47,613.465
covertype,xgboost,woodelf,path_dependent,cpu,4,3,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,4,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,4,3,54,0.0
covertype,xgboost,woodelf,interventional,gpu,4,3,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,8,3,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,8,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,8,3,54,0.0
covertype,xgboost,woodelf,interventional,gpu,8,3,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,12,3,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,12,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,12,3,54,0.0
covertype,xgboost,woodelf,interventional,gpu,12,3,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,15,3,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,15,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,15,3,54,0.0
covertype,xgboost,woodelf,interventional,gpu,15,3,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,20,3,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,20,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,20,3,54,0.0
covertype,xgboost,woodelf,interventional,gpu,20,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,cpu,50,3,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,50,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,50,3,54,0.0
covertype,xgboost,woodelf,interventional,gpu,50,3,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,80,3,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,80,3,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,80,3,54,0.0
covertype,xgboost,woodelf,interventional,gpu,80,3,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,4,3,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,4,3,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,4,3,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,4,3,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,8,3,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,8,3,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,8,3,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,8,3,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,12,3,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,12,3,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,12,3,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,12,3,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,15,3,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,15,3,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,15,3,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,15,3,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,20,3,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,20,3,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,20,3,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,20,3,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,50,3,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,50,3,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,50,3,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,50,3,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,80,3,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,80,3,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,80,3,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,80,3,54,0.0
covertype,random_forest,woodelf,path_dependent,cpu,4,3,54,0.2944
covertype,random_forest,woodelf,interventional,cpu,4,3,54,0.3719
covertype,random_forest,woodelf,path_dependent,gpu,4,3,54,3.1352
covertype,random_forest,woodelf,interventional,gpu,4,3,54,2.9413
covertype,random_forest,woodelf,path_dependent,cpu,8,3,54,1.9406
covertype,random_forest,woodelf,interventional,cpu,8,3,54,2.2618
covertype,random_forest,woodelf,path_dependent,gpu,8,3,54,22.0684
covertype,random_forest,woodelf,interventional,gpu,8,3,54,22.1881
covertype,random_forest,woodelf,path_dependent,cpu,12,3,54,4.3915
covertype,random_forest,woodelf,interventional,cpu,12,3,54,7.5637
covertype,random_forest,woodelf,path_dependent,gpu,12,3,54,64.6685
covertype,random_forest,woodelf,interventional,gpu,12,3,54,65.3807
covertype,random_forest,woodelf,path_dependent,cpu,15,3,54,5.8961
covertype,random_forest,woodelf,interventional,cpu,15,3,54,6.2463
covertype,random_forest,woodelf,path_dependent,gpu,15,3,54,92.9804
covertype,random_forest,woodelf,interventional,gpu,15,3,54,92.5537
covertype,random_forest,woodelf,path_dependent,cpu,20,3,54,7.9949
covertype,random_forest,woodelf,interventional,cpu,20,3,54,8.062
covertype,random_forest,woodelf,path_dependent,gpu,20,3,54,191.1341
covertype,random_forest,woodelf,interventional,gpu,20,3,54,172.1872
covertype,random_forest,woodelf,path_dependent,cpu,50,3,54,8.1581
covertype,random_forest,woodelf,interventional,cpu,50,3,54,8.0665
covertype,random_forest,woodelf,path_dependent,gpu,50,3,54,612.775
covertype,random_forest,woodelf,interventional,gpu,50,3,54,608.7966
covertype,random_forest,woodelf,path_dependent,cpu,80,3,54,8.4773
covertype,random_forest,woodelf,interventional,cpu,80,3,54,8.3399
covertype,random_forest,woodelf,path_dependent,gpu,80,3,54,614.5298
covertype,random_forest,woodelf,interventional,gpu,80,3,54,612.4525
gisette,xgboost,woodelf,path_dependent,cpu,4,4,1000,0.2799
gisette,xgboost,woodelf,interventional,cpu,4,4,1000,0.3516
gisette,xgboost,woodelf,path_dependent,gpu,4,4,1000,3.4362
gisette,xgboost,woodelf,interventional,gpu,4,4,1000,3.3745
gisette,xgboost,woodelf,path_dependent,cpu,8,4,1000,0.3704
gisette,xgboost,woodelf,interventional,cpu,8,4,1000,0.4468
gisette,xgboost,woodelf,path_dependent,gpu,8,4,1000,3.8179
gisette,xgboost,woodelf,interventional,gpu,8,4,1000,3.9202
gisette,xgboost,woodelf,path_dependent,cpu,12,4,1000,0.3924
gisette,xgboost,woodelf,interventional,cpu,12,4,1000,0.4703
gisette,xgboost,woodelf,path_dependent,gpu,12,4,1000,4.1571
gisette,xgboost,woodelf,interventional,gpu,12,4,1000,4.1474
gisette,xgboost,woodelf,path_dependent,cpu,15,4,1000,0.3781
gisette,xgboost,woodelf,interventional,cpu,15,4,1000,0.4552
gisette,xgboost,woodelf,path_dependent,gpu,15,4,1000,3.9476
gisette,xgboost,woodelf,interventional,gpu,15,4,1000,4.013
gisette,xgboost,woodelf,path_dependent,cpu,20,4,1000,0.3765
gisette,xgboost,woodelf,interventional,cpu,20,4,1000,0.4547
gisette,xgboost,woodelf,path_dependent,gpu,20,4,1000,4.1698
gisette,xgboost,woodelf,interventional,gpu,20,4,1000,4.0172
gisette,xgboost,woodelf,path_dependent,cpu,50,4,1000,0.3836
gisette,xgboost,woodelf,interventional,cpu,50,4,1000,0.466
gisette,xgboost,woodelf,path_dependent,gpu,50,4,1000,4.0607
gisette,xgboost,woodelf,interventional,gpu,50,4,1000,4.0047
gisette,xgboost,woodelf,path_dependent,cpu,80,4,1000,0.3755
gisette,xgboost,woodelf,interventional,cpu,80,4,1000,0.4485
gisette,xgboost,woodelf,path_dependent,gpu,80,4,1000,4.0403
gisette,xgboost,woodelf,interventional,gpu,80,4,1000,4.0347
gisette,lightgbm,woodelf,path_dependent,cpu,4,4,1000,0.3659
gisette,lightgbm,woodelf,interventional,cpu,4,4,1000,0.4517
gisette,lightgbm,woodelf,path_dependent,gpu,4,4,1000,4.2823
gisette,lightgbm,woodelf,interventional,gpu,4,4,1000,3.8661
gisette,lightgbm,woodelf,path_dependent,cpu,8,4,1000,0.8946
gisette,lightgbm,woodelf,interventional,cpu,8,4,1000,1.0226
gisette,lightgbm,woodelf,path_dependent,gpu,8,4,1000,10.0116
gisette,lightgbm,woodelf,interventional,gpu,8,4,1000,9.9133
gisette,lightgbm,woodelf,path_dependent,cpu,12,4,1000,0.942
gisette,lightgbm,woodelf,interventional,cpu,12,4,1000,1.3632
gisette,lightgbm,woodelf,path_dependent,gpu,12,4,1000,12.2283
gisette,lightgbm,woodelf,interventional,gpu,12,4,1000,12.145
gisette,lightgbm,woodelf,path_dependent,cpu,15,4,1000,0.8659
gisette,lightgbm,woodelf,interventional,cpu,15,4,1000,1.0617
gisette,lightgbm,woodelf,path_dependent,gpu,15,4,1000,11.5704
gisette,lightgbm,woodelf,interventional,gpu,15,4,1000,11.5917
gisette,lightgbm,woodelf,path_dependent,cpu,20,4,1000,0.8572
gisette,lightgbm,woodelf,interventional,cpu,20,4,1000,1.047
gisette,lightgbm,woodelf,path_dependent,gpu,20,4,1000,11.4509
gisette,lightgbm,woodelf,interventional,gpu,20,4,1000,11.2875
gisette,lightgbm,woodelf,path_dependent,cpu,50,4,1000,0.8642
gisette,lightgbm,woodelf,interventional,cpu,50,4,1000,1.0511
gisette,lightgbm,woodelf,path_dependent,gpu,50,4,1000,11.3459
gisette,lightgbm,woodelf,interventional,gpu,50,4,1000,11.2361
gisette,lightgbm,woodelf,path_dependent,cpu,80,4,1000,0.872
gisette,lightgbm,woodelf,interventional,cpu,80,4,1000,1.056
gisette,lightgbm,woodelf,path_dependent,gpu,80,4,1000,11.2552
gisette,lightgbm,woodelf,interventional,gpu,80,4,1000,11.2725
gisette,random_forest,woodelf,path_dependent,cpu,4,4,1000,0.3856
gisette,random_forest,woodelf,interventional,cpu,4,4,1000,0.465
gisette,random_forest,woodelf,path_dependent,gpu,4,4,1000,5.2446
gisette,random_forest,woodelf,interventional,gpu,4,4,1000,4.8164
gisette,random_forest,woodelf,path_dependent,cpu,8,4,1000,1.339
gisette,random_forest,woodelf,interventional,cpu,8,4,1000,1.5881
gisette,random_forest,woodelf,path_dependent,gpu,8,4,1000,16.1458
