dataset,model,n_features,seed,library,backend,approximator,budget,method,device,imputer,n_background,n_eval,runtime_s,n_model_evals,relative_additivity_gap,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho
covertype,transformer,54,0,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.7206,0,1.2288496316677264,1.1372053510838245,0.01150231572609536,0.675,0.40129818728726363
covertype,transformer,54,0,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,5.1066,0,0.078420286489239,0.12457262246693987,0.0013853222257753813,0.8888888888888888,0.892266286709412
covertype,transformer,54,0,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.6197,0,0.7074884701852764,0.8057352444623442,0.009137270551002951,0.6611111111111111,0.4669595503839152
covertype,transformer,54,0,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.9393,6349510,,,,,
covertype,transformer,54,0,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.871,6355910,,,,,
covertype,transformer,54,0,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,191.6945,496111,1.3620131773813508e-07,0.190601735595952,0.0021237769639058427,0.8361111111111111,0.8232723818570411
covertype,transformer,54,0,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,255.1253,512101,2.2969984615505554e-07,0.2687090238474533,0.002778580459034048,0.7666666666666667,0.7582204716633741
covertype,transformer,54,0,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,255.4207,512101,4.545776893122134e-09,0.3440314626327467,0.004127050161857236,0.7583333333333333,0.7034118334429774
covertype,transformer,54,0,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,247.4265,479101,1.443475767432155e-07,0.19549743006784845,0.002165916425777803,0.8305555555555556,0.8105581757442304
covertype,cnn_1d,54,0,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1485,0,0.1486016478417469,0.21191214343768208,0.00014346824362784595,0.9777777777777777,0.9687801788965409
covertype,cnn_1d,54,0,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0958,0,0.1972877590051619,0.21191214343768208,0.00014346824362784595,0.9777777777777777,0.9687801788965409
covertype,cnn_1d,54,0,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3797,0,0.1129445253109373,0.1474112490267955,0.00010546118775332658,0.9833333333333333,0.9599857516029446
covertype,cnn_1d,54,0,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0558,0,0.1964832999063237,0.18732059942415913,0.0001255633720206704,0.975,0.9633341249109477
covertype,cnn_1d,54,0,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,472.9435,54272110,2.89165830351099e-06,0.21373951720500456,0.00014211118600307405,0.9694444444444444,0.9417600783862591
covertype,cnn_1d,54,0,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,448.1795,52332110,2.89165830351099e-06,0.21284547035193585,0.00014145523190652254,0.9722222222222222,0.9460263426841168
covertype,cnn_1d,54,0,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.9115,496111,4.182817362059766e-06,0.21018755014772794,0.0001404167025791856,0.9611111111111111,0.9515396184595902
covertype,cnn_1d,54,0,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.6593,512101,3.2068791949114547e-06,0.5155082578029375,0.0003138856695083366,0.9333333333333333,0.8382641550625618
covertype,cnn_1d,54,0,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.3772,512101,2.8937986351473888e-06,0.29253647340201816,0.00020082817999233647,0.9555555555555556,0.8928203263079515
covertype,cnn_1d,54,0,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.5508,479101,2.83786001065738e-06,0.2133700987872993,0.00014224389325422144,0.9694444444444444,0.9485805747466433
gisette,mlp,100,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0644,0,0.0942960819120763,0.945000280966543,0.010683211350422724,0.936,0.9812553255325531
gisette,mlp,100,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0178,0,0.8713419406577623,0.945000280966543,0.010683211350422724,0.936,0.9812553255325531
gisette,mlp,100,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3591,0,0.0556197355098867,0.11316503649996575,0.0014795449343502412,0.973,0.9945670567056706
gisette,mlp,100,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0245,0,0.7052243212105521,0.865030804967796,0.007998700315910354,0.932,0.9755703570357033
gisette,mlp,100,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,395.3831,101376110,1.1208526197209624e-08,0.16227585567197292,0.002141553218382311,0.919,0.9778577857785777
gisette,mlp,100,1,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,135.6924,99528110,5.0518309827560415e-09,0.1185932201293362,0.0015577804844573964,0.964,0.9936033603360335
gisette,mlp,100,1,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.163,506111,1.8966280387510333e-08,0.2867894163185097,0.003817712344667234,0.94,0.9767800780078006
gisette,mlp,100,1,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.4016,512101,1.662394648964322e-07,0.9609340042966791,0.009218084844826157,0.785,0.7518487848784878
gisette,mlp,100,1,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.2919,512101,4.4196344063029104e-09,0.6395248314608938,0.009586731467710961,0.743,0.723175517551755
gisette,mlp,100,1,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,0.9916,497101,1.4101392650369413e-08,0.2721134679025495,0.0035544520804810017,0.939,0.9769240924092408
gisette,transformer,100,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,13.3643,0,0.1796710549383522,1.8836232081215847,0.014258211026871278,0.682,0.5268994899489948
gisette,transformer,100,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,5.2311,0,0.9856528614511632,1.8836232081215847,0.014258211026871278,0.682,0.5268994899489948
gisette,transformer,100,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,11.2474,0,0.2472080135693175,0.34530292122200545,0.0051199539290017896,0.985,0.981165316531653
gisette,transformer,100,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,5.1089,0,0.9277263110849674,1.580849645375782,0.013110931087006745,0.881,0.7840444044404441
gisette,transformer,100,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.0667,3484910,,,,,
gisette,transformer,100,1,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.4352,3473310,,,,,
gisette,transformer,100,1,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,503.9167,506111,3.9441799935967697e-08,0.5346072906311427,0.008209297024312535,0.952,0.9291785178517851
gisette,transformer,100,1,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,504.2925,512101,2.027749381836533e-07,1.017846977292793,0.010945626089299349,0.806,0.7484056405640562
gisette,transformer,100,1,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,504.617,512101,3.954022581486113e-08,0.7467562782619995,0.012305841341838455,0.786,0.7593027302730273
gisette,transformer,100,1,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,490.2318,497101,1.260398953520102e-07,0.5359453030777395,0.008218388992406516,0.952,0.9344374437443743
gisette,cnn_1d,100,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.2206,0,0.0279873031629124,0.060682769567809075,1.9935707457875646e-05,0.989,0.9958991899189918
gisette,cnn_1d,100,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.1836,0,0.001154370155272,0.060682769567809075,1.9935707457875646e-05,0.989,0.9958991899189918
gisette,cnn_1d,100,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.4055,0,0.0458892677003007,0.08842830162599342,2.9068929610685217e-05,0.984,0.9925580558055804
gisette,cnn_1d,100,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.1234,0,0.0008176812180525,0.06060869724230086,1.991442707969782e-05,0.989,0.9959051905190519
gisette,cnn_1d,100,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1834.7254,101376110,2.74703058524112e-06,0.18280964582984263,6.038250063287415e-05,0.952,0.9810801080108009
gisette,cnn_1d,100,1,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1564.1684,99528110,2.74703058524112e-06,0.18317672248756928,6.047779703021659e-05,0.954,0.9811821182118209
gisette,cnn_1d,100,1,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,3.1181,506111,4.734769568449607e-06,0.25833222281307083,8.60452395580069e-05,0.946,0.9526960696069606
gisette,cnn_1d,100,1,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,3.8412,512101,2.710823818224257e-06,0.7866081180145005,0.00020361972387225775,0.874,0.8065958595859584
gisette,cnn_1d,100,1,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,3.9274,512101,2.747160085411963e-06,0.3090096886186479,0.00010382052529118467,0.936,0.9334149414941493
gisette,cnn_1d,100,1,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,3.5477,497101,3.6729959504326e-06,0.2623089868315027,8.727587342778853e-05,0.942,0.951187518751875
ames_housing,mlp,79,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0598,0,0.0850821279463924,0.0857815253571123,120.49016725609575,0.9631578947368421,0.990359803301037
ames_housing,mlp,79,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0183,0,2.024776667255088e-07,0.0857815253571123,120.49016725609575,0.9631578947368421,0.990359803301037
ames_housing,mlp,79,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3624,0,0.0708525682780885,0.10390037040928898,145.53890004764853,0.9657894736842105,0.9880057451677295
ames_housing,mlp,79,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0275,0,1.2081080112960576e-07,0.08578153719286488,120.4901840134512,0.9631578947368421,0.990359803301037
ames_housing,mlp,79,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,152.7851,79872110,3.280138201179529e-07,0.10996653240280457,152.9168974000817,0.9447368421052632,0.986372599430507
ames_housing,mlp,79,1,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,122.1807,77982110,3.280138203065249e-07,0.10794661298652,149.95792522943472,0.9513157894736842,0.9870784499322373
ames_housing,mlp,79,1,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,1.6851,481111,4.705580975123225e-07,0.1560499794210174,216.7077067519039,0.9315789473684211,0.9737548079263838
ames_housing,mlp,79,1,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.2828,512101,4.4540772438380875e-07,0.6295856864109243,712.9570825846878,0.8105263157894737,0.8671486650248216
ames_housing,mlp,79,1,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.2295,512101,3.2658406885837333e-07,0.3134213592756347,459.7690065578853,0.8263157894736842,0.8789405781712839
ames_housing,mlp,79,1,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.0952,470101,3.280138202310961e-07,0.15213453519588074,211.411498559473,0.9276315789473685,0.9710261762636738
ames_housing,transformer,79,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,10.5552,0,0.0619351710510186,0.7312498114262301,1178.1151416522039,0.8289473684210527,0.8019012610156289
ames_housing,transformer,79,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,3.9976,0,0.5718947828117826,0.7312498114262301,1178.1151416522039,0.8289473684210527,0.8019012610156289
ames_housing,transformer,79,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,9.4323,0,0.0622793708696839,0.08608092843145777,137.32779737414037,0.9592105263157895,0.9879789668435658
ames_housing,transformer,79,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,3.9888,0,0.4776613815454079,0.528824480414345,883.4782452021975,0.8447368421052631,0.8704440333024976
ames_housing,transformer,79,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3601.2953,4290110,,,,,
ames_housing,transformer,79,1,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.2125,4287110,,,,,
ames_housing,transformer,79,1,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,355.861,481111,4.218196811294978e-07,0.0849396952224858,137.57758308905588,0.9513157894736842,0.9891766882516186
ames_housing,transformer,79,1,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,389.005,512101,4.06479880763326e-07,0.6089750490934708,796.0799452706025,0.7947368421052632,0.8720392417199585
ames_housing,transformer,79,1,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,391.9866,512101,3.483219055365831e-07,0.12962802079787988,211.14672442703224,0.9144736842105263,0.9682587212878921
ames_housing,transformer,79,1,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,343.2257,470101,4.77070621706997e-07,0.08524968615239381,137.90753243850386,0.9526315789473684,0.9889187292589444
ames_housing,cnn_1d,79,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1806,0,0.0448851038925867,0.04900312132578064,35.31926801151867,0.9907773386034255,0.9971444455745122
ames_housing,cnn_1d,79,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.1432,0,6.774419797618612e-07,0.04900312132578064,35.31926801151867,0.9907773386034255,0.9971444455745122
ames_housing,cnn_1d,79,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.4167,0,0.0565270152320695,0.07181540484043848,51.726284089080465,0.9907773386034255,0.9946905727011235
ames_housing,cnn_1d,79,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.1036,0,5.892160310685967e-07,0.04900312559938713,35.319271099190175,0.9907773386034255,0.9971444455745122
ames_housing,cnn_1d,79,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1061.6196,79872110,1.1008432177439417e-06,0.052963181824452095,38.076558096309185,0.9920948616600791,0.9970142791008003
ames_housing,cnn_1d,79,1,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1043.121,77982110,1.1008432177439417e-06,0.05289599098246423,38.02885221288175,0.9920948616600791,0.9969923628661468
ames_housing,cnn_1d,79,1,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.5598,481111,1.8121572957367952e-06,0.05383329726366612,38.711476315124116,0.9920948616600791,0.9970093371571854
ames_housing,cnn_1d,79,1,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,4.0595,512101,1.1107404276866649e-06,0.739291934279224,396.9705962541615,0.9025032938076416,0.9269661014392913
ames_housing,cnn_1d,79,1,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,3.9351,512101,1.1009039012345936e-06,0.0542538245226381,38.998318148094974,0.9894598155467721,0.996905952178102
ames_housing,cnn_1d,79,1,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,2.2314,470101,1.439564207624872e-06,0.05377268908744825,38.67639745152166,0.9920948616600791,0.9970075419912879
bike,mlp,12,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0592,0,0.0345830451673632,0.06154959076467865,1.1413384047647317,0.9833333333333333,0.9923076923076923
bike,mlp,12,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0291,0,8.475201395098383e-08,0.06154959076467865,1.1413384047647317,0.9833333333333333,0.9923076923076923
bike,mlp,12,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3826,0,0.0500871706898344,0.09166490791061176,1.6956787665825825,0.9666666666666667,0.9853146853146855
bike,mlp,12,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0295,0,1.1719890307780839e-07,0.06154961415146662,1.141338833918174,0.9833333333333333,0.9923076923076923
bike,mlp,12,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,12.8311,11264110,6.709534427262025e-08,0.10015177442363024,1.7957141764749285,0.975,0.9853146853146854
bike,mlp,12,1,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,11.9822,9240110,6.709534448310414e-08,0.10028400265163691,1.7982112034534399,0.9833333333333333,0.9853146853146854
bike,mlp,12,1,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.2902,560111,3.94803131618165e-07,0.10728793945284537,1.922959870674698,0.9833333333333333,0.9867132867132866
bike,mlp,12,1,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.8641,512101,2.681417314577028e-07,0.1076421452819566,1.911346231886044,0.9833333333333333,0.9867132867132866
bike,mlp,12,1,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.4627,512101,8.26495637366264e-08,0.1059849335882409,1.899489141970041,0.9666666666666667,0.9804195804195805
bike,mlp,12,1,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,2.5759,508101,1.1017761819942417e-07,0.09454439628997653,1.703231187192858,0.9833333333333333,0.9874125874125873
bike,transformer,12,1,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,1.6173,0,0.0534580661806997,1.2199765207660636,24.814648870937532,0.6333333333333333,0.31818181818181823
bike,transformer,12,1,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.5918,0,1.2984675888754793,1.2199765207660636,24.814648870937532,0.6333333333333333,0.31818181818181823
bike,transformer,12,1,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,1.7563,0,0.0531573092545062,0.11737399675302307,1.931729555060566,0.95,0.96993006993007
bike,transformer,12,1,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.5949,0,0.4297231215574704,0.8719199541103745,19.289123517243812,0.7333333333333333,0.7006993006993008
bike,transformer,12,1,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1260.7777,11264110,1.1780942324354865e-07,0.11902526164980136,1.9742035527967359,0.9666666666666667,0.9720279720279722
