dataset,model,n_background,n_features,n_samples,max_depth,n_estimators,max_depth_config,order,backend,library,mode,seed,imputer,n_eval,runtime_s,additivity_gap,relative_additivity_gap,mean_abs_diff,relative_mae,sign_agreement,mean_sample_rho,is_failure
gisette,random_forest,100,1000,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,0,marginal,10,14.4478,1.2498549436656005e-08,2.5567372176778472e-08,8.230611298961179e-06,0.01156893573156355,0.9928985797159432,0.997074754372943,False
gisette,random_forest,100,1000,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,4.3444,5.459944562441477e-15,1.1509773852976051e-14,2.6954248817629844e-06,0.003660631554931715,0.9981333333333332,0.9985949025949027,False
gisette,random_forest,100,1000,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.0991,2.780761731990822e-16,5.775845696445704e-16,3.1685303113220984e-06,0.004241722628849695,0.9983333333333334,0.9985762817762819,False
gisette,random_forest,100,1000,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.939,5.976550677966319e-12,1.241373330041042e-11,3.168576270597423e-06,0.004241784150917413,0.9983333333333334,0.9985762817762819,False
gisette,random_forest,100,1000,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,25.6284,1.7737617931737332e-09,3.572304447385916e-09,9.836877170045646e-06,0.013626148192374446,0.9896969090727218,0.9966643971633383,False
gisette,random_forest,100,1000,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,7.7786,8.425123796066553e-08,1.7499598926332576e-07,3.168632722590236e-06,0.004241859720014544,0.9983333333333334,0.9985762817762819,False
gisette,random_forest,100,1000,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,0,marginal,10,8.0804,0.00019228367529,0.0003872537062427,9.836877170045646e-06,0.013626148192374446,0.9896969090727218,0.9966643971633383,False
gisette,random_forest,100,1000,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,4.8662,5.419102666603948e-15,1.1255872970135204e-14,3.168530311320706e-06,0.004241722628847896,0.9983333333333334,0.9985762817762819,False
gisette,random_forest,100,1000,10000,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.1233,1.2864709297844002e-15,2.739991831316449e-15,2.997082888615275e-06,0.004048004533287682,0.9984666666666667,0.999108307908308,False
gisette,random_forest,100,1000,10000,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,1.0208,4.770963603351053e-09,1.0161443214951448e-08,2.9971370760864197e-06,0.004048077726504653,0.9984666666666667,0.999108307908308,False
gisette,random_forest,100,1000,10000,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,27.3132,1.6383525591745495e-09,3.392132313717492e-09,8.821772649100991e-06,0.012369461039800881,0.9915,0.9971934203934204,False
gisette,random_forest,100,1000,10000,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,8.7194,1.278006708682611e-07,2.721964298676247e-07,2.997185736541919e-06,0.004048143473575995,0.9984666666666667,0.999108307908308,False
gisette,random_forest,100,1000,10000,20,100,20,1,woodelf_interventional,woodelf,interventional,0,marginal,10,8.7512,3.4278135885301707e-16,7.097127644437797e-16,8.821772649100991e-06,0.012369461039800881,0.9915,0.9971934203934204,False
gisette,random_forest,100,1000,10000,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,4.2621,7.595313267216852e-15,1.6176888125992363e-14,2.9970828886142503e-06,0.004048004533286366,0.9984666666666667,0.999108307908308,False
gisette,random_forest,100,1000,10000,30,100,30,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.1371,7.830073395220795e-14,1.6593095982499933e-13,3.4538030661896708e-06,0.004627330705506913,0.9984333333333334,0.9990575698575698,False
gisette,random_forest,100,1000,10000,30,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,1.0885,0.0006388342776632,0.0013537853288384,4.75721762680666e-06,0.006372407497243174,0.9984333333333334,0.9990269614269615,False
gisette,random_forest,100,1000,10000,30,100,30,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,27.966,1.1228553946016071e-09,2.31135322067025e-09,8.960223478680955e-06,0.012432568303610798,0.9907990799079908,0.9982402117397087,False
gisette,random_forest,100,1000,10000,30,100,30,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,9.5583,1.3244152069231269e-07,2.806633800210792e-07,3.5608550909634297e-06,0.004771712826599804,0.9983666666666666,0.9990570182570183,False
gisette,random_forest,100,1000,10000,30,100,30,1,woodelf_interventional,woodelf,interventional,0,marginal,10,9.2179,0.0001,0.0002058460271716,8.960223478680955e-06,0.012432568303610798,0.9907990799079908,0.9982402117397088,False
gisette,random_forest,100,1000,10000,30,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,2.2287,5.53784448853456e-14,1.1735520281393364e-13,3.4538030662038166e-06,0.004627330705525922,0.9984333333333334,0.9990575698575698,False
gisette,random_forest,100,1000,10000,31,100,50,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.1366,7.694799658564122e-14,1.6306430713483988e-13,4.595449335858913e-06,0.006148822200860232,0.9984666666666667,0.9985273844273354,False
gisette,random_forest,100,1000,10000,31,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,1.0545,0.0033021524775029,0.0069977547134487,8.274668527683343e-06,0.011062097731730731,0.9979999999999999,0.9973725784725787,False
gisette,random_forest,100,1000,10000,31,100,50,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,27.7534,1.1696661332202812e-09,2.407909529850712e-09,8.928674967728595e-06,0.012407964379936135,0.9912991299129913,0.9982571314571315,False
gisette,random_forest,100,1000,10000,31,100,50,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,9.514,1.5139579772911057e-07,3.208303263925459e-07,4.742905320169389e-06,0.00635135712524201,0.9983999999999998,0.998536311436213,False
gisette,random_forest,100,1000,10000,31,100,50,1,woodelf_interventional,woodelf,interventional,0,marginal,10,8.9153,0.0001000000000001,0.0002058629776023,8.928674967728595e-06,0.012407964379936135,0.9912991299129913,0.9982571314571315,False
gisette,random_forest,100,1000,10000,31,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,2.2521,5.5411751576084376e-14,1.1742578467037252e-13,4.59544933586069e-06,0.006148822200862735,0.9984666666666667,0.9985273844273354,False
gisette,random_forest,100,1000,10000,31,100,80,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.1379,7.694799658564122e-14,1.6306430713483988e-13,4.595449335858913e-06,0.006148822200860232,0.9984666666666667,0.9985273844273354,False
gisette,random_forest,100,1000,10000,31,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,1.0887,0.0033021524775029,0.0069977547134487,8.274668527683343e-06,0.011062097731730731,0.9979999999999999,0.9973725784725787,False
gisette,random_forest,100,1000,10000,31,100,80,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,27.8719,1.1696661332202812e-09,2.407909529850712e-09,8.928674967728595e-06,0.012407964379936135,0.9912991299129913,0.9982571314571315,False
gisette,random_forest,100,1000,10000,31,100,80,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,9.6652,1.5139579772911057e-07,3.208303263925459e-07,4.742905320169389e-06,0.00635135712524201,0.9983999999999998,0.998536311436213,False
gisette,random_forest,100,1000,10000,31,100,80,1,woodelf_interventional,woodelf,interventional,0,marginal,10,9.4665,0.0001000000000001,0.0002058629776023,8.928674967728595e-06,0.012407964379936135,0.9912991299129913,0.9982571314571315,False
gisette,random_forest,100,1000,10000,31,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,4.2446,5.5411751576084376e-14,1.1742578467037252e-13,4.59544933586069e-06,0.006148822200862735,0.9984666666666667,0.9985273844273354,False
ames_housing,xgboost,100,79,1460,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.0152,0.02109375,5.01307996113192e-07,0.0001794843064525537,1.6008179859622961e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.086,0.0260776519819046,6.197540049750365e-07,0.0001779754822367429,1.5873608716909562e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,2.5094,0.026396294683218,6.452747855176467e-07,4.3872793224267916e-05,4.243199613991366e-08,1.0,1.0,False
ames_housing,xgboost,100,79,1460,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,0.2675,0.97890625,2.326429590704985e-05,0.00024336152112523088,2.1705379761861546e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,4,100,4,1,woodelf_interventional,woodelf,interventional,0,marginal,10,0.3234,0.025908468668058,6.33349579799264e-07,4.3872793224267916e-05,4.243199613991366e-08,1.0,1.0,False
ames_housing,xgboost,100,79,1460,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,xgboost,100,79,1460,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.0286,0.034375,8.273150394799438e-07,0.0006995154361632106,6.19641507939777e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.1511,0.032618144909793,7.850322359942416e-07,0.0007017371636832383,6.216095169262501e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,7.8568,0.0325068608581204,7.939614932170829e-07,3.8040620396808906e-05,3.9091466223230576e-08,1.0,1.0,False
ames_housing,xgboost,100,79,1460,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,2.5433,1.99296875,4.796593937704695e-05,0.0012034474050251632,1.0660321551367144e-06,1.0,1.0,False
ames_housing,xgboost,100,79,1460,8,100,8,1,woodelf_interventional,woodelf,interventional,0,marginal,10,2.9851,0.031633459382283,7.726291614683936e-07,3.8040620396808906e-05,3.9091466223230576e-08,1.0,1.0,False
ames_housing,xgboost,100,79,1460,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,xgboost,100,79,1460,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.0624,0.0359375,8.774531898275172e-07,0.0010068251087695932,9.020721833817186e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.2766,0.0266203582606976,6.499650278026689e-07,0.0009541053670595628,8.548375051179448e-07,1.0,1.0,False
ames_housing,xgboost,100,79,1460,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,18.571,0.0267293286393396,6.620089739923719e-07,3.490818217976338e-05,3.7103419464794165e-08,1.0,1.0,False
ames_housing,xgboost,100,79,1460,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,7.9027,2.93046875,7.154954894389909e-05,0.0016965163949648504,1.5200060154775218e-06,1.0,1.0,False
ames_housing,xgboost,100,79,1460,12,100,12,1,woodelf_interventional,woodelf,interventional,0,marginal,10,12.9819,0.0265884339649346,6.585194161324503e-07,3.490818217976338e-05,3.7103419464794165e-08,1.0,1.0,False
ames_housing,xgboost,100,79,1460,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,xgboost,100,79,1460,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.0806,0.02890625,7.062485107938919e-07,0.002441530944902466,2.192070427610011e-06,1.0,1.0,False
ames_housing,xgboost,100,79,1460,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.364,0.0296185699029592,7.236521802689657e-07,0.002440019217092445,2.190713010660131e-06,1.0,1.0,False
ames_housing,xgboost,100,79,1460,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,24.5394,0.0299156428955029,7.414909195832317e-07,2.2813418331029387e-05,2.418443132929776e-08,1.0,0.9998240765380683,False
ames_housing,xgboost,100,79,1460,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,11.9686,3.515625,8.589361489428265e-05,0.004714309512287263,4.232630610449269e-06,1.0,1.0,False
ames_housing,xgboost,100,79,1460,15,100,15,1,woodelf_interventional,woodelf,interventional,0,marginal,10,11.2746,0.0279321637703105,6.923282869882915e-07,2.2813418331029387e-05,2.418443132929776e-08,1.0,0.9998240765380683,False
ames_housing,xgboost,100,79,1460,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,xgboost,100,79,1460,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.2604,0.0390625,9.54569680656159e-07,0.006202039726378816,5.568887459467707e-06,1.0,1.0,False
ames_housing,xgboost,100,79,1460,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.4528,0.038055844255723,9.299700699350256e-07,0.006221942695608574,5.586758467274812e-06,1.0,1.0,False
ames_housing,xgboost,100,79,1460,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,29.0667,0.0377171592816012,9.350238846982784e-07,2.2687727712433056e-05,2.4057247925395827e-08,1.0,0.9998344421490106,False
ames_housing,xgboost,100,79,1460,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,15.3768,3.153125,7.705179489235259e-05,0.012166516529846728,1.0924465247617683e-05,1.0,1.0,False
ames_housing,xgboost,100,79,1460,20,100,20,1,woodelf_interventional,woodelf,interventional,0,marginal,10,14.1845,0.0394337915815413,9.775799051478752e-07,2.2687727712433056e-05,2.4057247925395827e-08,1.0,0.9998344421490108,False
ames_housing,xgboost,100,79,1460,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,xgboost,100,79,1460,30,100,30,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.2682,0.03203125,7.8276057278524e-07,1.76590518292168,0.001587863397378668,0.9993589743589744,0.9998454235637779,False
ames_housing,xgboost,100,79,1460,30,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.4873,103.41573465432884,0.0025272121245196,3.5089429556229197,0.00315518662844097,0.9987179487179487,0.9996908471275558,False
ames_housing,xgboost,100,79,1460,30,100,30,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,29.0469,0.0324215535714756,8.03762057644466e-07,2.3354974266678435e-05,2.4846544088384243e-08,1.0,0.9998441840073689,False
ames_housing,xgboost,100,79,1460,30,100,30,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,16.2657,3.01171875,7.359767055793365e-05,1.7589469881366253,0.0015816165338331072,0.9993589743589744,0.9998454235637779,False
ames_housing,xgboost,100,79,1460,30,100,30,1,woodelf_interventional,woodelf,interventional,0,marginal,10,14.3715,0.0312307477230206,7.742408147188532e-07,2.3354974266678435e-05,2.4846544088384243e-08,1.0,0.9998441840073689,False
ames_housing,xgboost,100,79,1460,30,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,xgboost,100,79,1460,36,100,50,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.2676,0.0296875,7.254735113106952e-07,154.9294042661317,0.13362096280741578,0.9564102564102563,0.9312792112950341,False
ames_housing,xgboost,100,79,1460,36,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.4872,9666.11361549792,0.2362108499233672,309.8470427416457,0.26723200329602886,0.9128205128205128,0.8625584225900681,False
ames_housing,xgboost,100,79,1460,36,100,50,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,29.1055,0.0347946432302705,8.625769851354422e-07,2.2202569144110274e-05,2.361979043317489e-08,1.0,0.9997948792607734,False
ames_housing,xgboost,100,79,1460,36,100,50,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,16.2426,3.1921875,7.800643471758125e-05,154.93313948574564,0.13362496751684436,0.9564102564102563,0.9312792112950341,False
ames_housing,xgboost,100,79,1460,36,100,50,1,woodelf_interventional,woodelf,interventional,0,marginal,10,14.1049,0.0345640454557724,8.568603484741838e-07,2.2202569144110274e-05,2.361979043317489e-08,1.0,0.9997948792607735,False
ames_housing,xgboost,100,79,1460,36,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,xgboost,100,79,1460,36,100,80,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.2692,0.0296875,7.254735113106952e-07,154.9294042661317,0.13362096280741578,0.9564102564102563,0.9312792112950341,False
ames_housing,xgboost,100,79,1460,36,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.4983,9666.11361549792,0.2362108499233672,309.8470427416457,0.26723200329602886,0.9128205128205128,0.8625584225900681,False
ames_housing,xgboost,100,79,1460,36,100,80,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,30.0659,0.0347946432317257,8.625769851715171e-07,2.2202569130295163e-05,2.3619790418477943e-08,1.0,0.9997948792607734,False
ames_housing,xgboost,100,79,1460,36,100,80,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,16.7422,3.1921875,7.800643471758125e-05,154.93313948574564,0.13362496751684436,0.9564102564102563,0.9312792112950341,False
ames_housing,xgboost,100,79,1460,36,100,80,1,woodelf_interventional,woodelf,interventional,0,marginal,10,14.7007,0.0345640454557724,8.568603484741838e-07,2.2202569130295163e-05,2.3619790418477943e-08,1.0,0.9997948792607735,False
ames_housing,xgboost,100,79,1460,36,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,0.0001,,,,,,,True
ames_housing,lightgbm,100,79,1460,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.0112,1.0622898116707802e-10,2.508536771407935e-15,0.00012892399824233563,1.1539024387425251e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.0802,1.2514647096395492e-10,2.955262497823047e-15,0.00012892399829870124,1.1539024392470117e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,2.4316,0.0070793031482025,1.709532591919045e-07,0.0001280536068787946,1.2477740189759296e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,0.1909,0.0190849469712702,4.506801320301019e-07,0.00038677199355749165,3.4617073057601156e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,4,100,4,1,woodelf_interventional,woodelf,interventional,0,marginal,10,0.233,0.0008537793401046,2.061733447008321e-08,0.0001280536068787946,1.2477740189759296e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,0,marginal,10,4.164,6.548361852765083e-11,1.5463582837446169e-15,0.00012892399821711476,1.1539024385167915e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,0,marginal,10,0.0195,1.469743438065052e-10,3.405243005176383e-15,0.00014565004933314067,1.284170111334605e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,0,marginal,10,0.1057,7.319613359868523e-10,1.6958784471323965e-14,0.000145650054010859,1.284170152577205e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,0,marginal,10,4.2825,0.0058089394558919,1.3634457093731474e-07,0.0001261940703609916,1.2640209116940054e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,0,marginal,10,0.4643,0.0190040473869885,4.403040541536944e-07,0.0004369501249965402,3.852510131191564e-07,1.0,1.0,False
ames_housing,lightgbm,100,79,1460,8,100,8,1,woodelf_interventional,woodelf,interventional,0,marginal,10,0.5333,0.0026692239000112,6.265071105424033e-08,0.0001261940703609916,1.2640209116940054e-07,1.0,1.0,False
